order_id,order_date,customer_id,customer_segment,region,sales_rep,channel,category,product,unit_price,units_sold,discount_pct,gross_revenue,net_revenue,returned
ORD-101877,2024-12-07,CUST-8450,Enterprise,Central,Dana Kowalski,In-Store,Electronics,Wireless Earbuds,61.25,8,0.055,490.0,463.05,True
ORD-101878,2024-12-07,CUST-5037,Consumer,North,Alex Kim,In-Store,Apparel,Denim Jeans,53.08,8,0.166,424.64,354.15,False
ORD-101879,2024-12-07,CUST-8707,Consumer,North,Jordan Lee,Online,Apparel,Running Shoes,82.01,1,0.108,82.01,73.15,True
ORD-101880,2024-12-07,CUST-6102,Consumer,East,Ravi Shah,Online,Office Supplies,Notebook Set,14.95,1,0.071,14.95,13.89,False
ORD-101881,2024-12-07,CUST-6387,Consumer,East,Ravi Shah,In-Store,Home & Kitchen,Air Fryer,91.99,8,0.118,735.92,649.08,False
ORD-101882,2024-12-07,CUST-8824,Consumer,South,Chris Evans,In-Store,Beauty,Hair Dryer,45.64,2,0.152,91.28,77.41,False
ORD-101883,2024-12-07,CUST-5600,Consumer,Central,Tyler Brooks,In-Store,Electronics,Wireless Earbuds,58.39,4,0.084,233.56,213.94,False
ORD-101884,2024-12-07,CUST-6097,Small Business,Central,Marcus Webb,In-Store,Electronics,Smart Watch,206.68,6,0.082,1240.08,1138.39,False
ORD-101885,2024-12-07,CUST-9031,Small Business,South,Maria Gomez,Marketplace,Home & Kitchen,Blender,50.35,2,0.258,100.7,74.72,False
ORD-101886,2024-12-07,CUST-7600,Consumer,North,Sam Patel,Online,Apparel,T-Shirt Pack,25.7,2,0.146,51.4,43.9,False
ORD-101887,2024-12-07,CUST-8456,Enterprise,North,Alex Kim,In-Store,Office Supplies,Standing Desk,335.78,1,0.095,335.78,303.88,False
ORD-101888,2024-12-07,CUST-7249,Small Business,East,Liam O'Brien,In-Store,Office Supplies,Ergonomic Chair,252.87,6,0.137,1517.22,1309.36,False
ORD-101889,2024-12-07,CUST-7596,Consumer,North,Alex Kim,Online,Electronics,Wireless Earbuds,58.74,3,0.146,176.22,150.49,False
ORD-101890,2024-12-07,CUST-6999,Enterprise,East,Liam O'Brien,Wholesale,Beauty,Skincare Set,77.7,1,0.242,77.7,58.9,False
ORD-101891,2024-12-07,CUST-6606,Consumer,East,Ravi Shah,Marketplace,Home & Kitchen,Blender,52.24,3,0.214,156.72,123.18,False
ORD-101892,2024-12-07,CUST-5978,Consumer,Central,Marcus Webb,Online,Electronics,Laptop Stand,28.66,2,0.116,57.32,50.67,False
ORD-101893,2024-12-08,CUST-9273,Small Business,South,Maria Gomez,Marketplace,Apparel,Running Shoes,81.78,1,0.21,81.78,64.61,False
ORD-101894,2024-12-08,CUST-5922,Consumer,East,Liam O'Brien,Wholesale,Electronics,Wireless Earbuds,57.61,1,0.334,57.61,38.37,False
ORD-101895,2024-12-08,CUST-7086,Small Business,West,Jake Chen,Marketplace,Apparel,Winter Jacket,124.28,3,0.168,372.84,310.2,False
ORD-101896,2024-12-08,CUST-6160,Enterprise,East,Emily Chen,In-Store,Home & Kitchen,Vacuum Cleaner,144.36,3,0.157,433.08,365.09,False
ORD-101897,2024-12-08,CUST-7051,Consumer,Central,Dana Kowalski,Wholesale,Electronics,Wireless Earbuds,58.16,4,0.249,232.64,174.71,False
ORD-101898,2024-12-08,CUST-9104,Consumer,East,Emily Chen,Online,Home & Kitchen,Blender,48.75,1,0.186,48.75,39.68,False
ORD-101899,2024-12-08,CUST-7377,Consumer,Central,Marcus Webb,In-Store,Home & Kitchen,Cookware Set,132.95,6,0.198,797.7,639.76,False
ORD-101900,2024-12-08,CUST-7596,Consumer,South,Nina Torres,Online,Home & Kitchen,Cookware Set,127.29,2,0.226,254.58,197.04,False
ORD-101901,2024-12-08,CUST-6992,Consumer,East,Liam O'Brien,In-Store,Home & Kitchen,Cookware Set,131.24,1,0.122,131.24,115.23,False
ORD-101902,2024-12-08,CUST-7530,Consumer,East,Ravi Shah,Wholesale,Office Supplies,Notebook Set,15.1,2,0.183,30.2,24.67,False
ORD-101903,2024-12-08,CUST-7556,Enterprise,Central,Dana Kowalski,Marketplace,Electronics,Laptop Stand,29.7,6,0.136,178.2,153.96,False
ORD-101904,2024-12-08,CUST-5782,Small Business,North,Sam Patel,Marketplace,Apparel,Denim Jeans,55.21,2,0.252,110.42,82.59,False
ORD-101905,2024-12-08,CUST-5994,Consumer,North,Alex Kim,Online,Apparel,Winter Jacket,115.41,5,0.195,577.05,464.53,False
ORD-101906,2024-12-08,CUST-7649,Enterprise,East,Liam O'Brien,Wholesale,Office Supplies,Desk Lamp,36.31,1,0.247,36.31,27.34,True
ORD-101907,2024-12-08,CUST-7923,Small Business,South,Chris Evans,Online,Office Supplies,Standing Desk,339.74,6,0.171,2038.44,1689.87,False
ORD-101908,2024-12-08,CUST-5514,Consumer,East,Emily Chen,Online,Electronics,Smart Watch,207.59,2,0.185,415.18,338.37,False
ORD-101909,2024-12-08,CUST-9399,Small Business,Central,Tyler Brooks,In-Store,Electronics,Smart Watch,200.36,6,0.201,1202.16,960.53,True
ORD-101910,2024-12-08,CUST-8611,Small Business,Central,Marcus Webb,Online,Apparel,Yoga Pants,40.45,5,0.156,202.25,170.7,False
ORD-101911,2024-12-08,CUST-9158,Small Business,South,Maria Gomez,Online,Office Supplies,Ergonomic Chair,243.92,3,0.233,731.76,561.26,False
ORD-101912,2024-12-08,CUST-8150,Consumer,North,Sam Patel,Wholesale,Electronics,USB-C Hub,34.02,3,0.222,102.06,79.4,False
ORD-101913,2024-12-08,CUST-8190,Consumer,East,Emily Chen,In-Store,Apparel,Denim Jeans,54.94,1,0.147,54.94,46.86,False
ORD-101914,2024-12-08,CUST-7627,Consumer,East,Ravi Shah,Wholesale,Office Supplies,Monitor Arm,58.59,3,0.323,175.77,119.0,False
ORD-101915,2024-12-08,CUST-8801,Consumer,West,Sophie Zhang,In-Store,Office Supplies,Ergonomic Chair,248.07,2,0.117,496.14,438.09,False
ORD-101916,2024-12-09,CUST-5960,Consumer,West,Sophie Zhang,Online,Apparel,Winter Jacket,119.27,2,0.178,238.54,196.08,False
ORD-101917,2024-12-09,CUST-8505,Consumer,East,Emily Chen,Online,Electronics,Smart Watch,195.41,2,0.216,390.82,306.4,False
ORD-101918,2024-12-09,CUST-6330,Consumer,North,Jordan Lee,Wholesale,Electronics,Smart Watch,195.82,6,0.258,1174.92,871.79,False
ORD-101919,2024-12-09,CUST-6409,Enterprise,West,Jake Chen,Online,Home & Kitchen,Coffee Maker,68.06,1,0.106,68.06,60.85,False
ORD-101920,2024-12-09,CUST-6583,Small Business,North,Alex Kim,In-Store,Electronics,Laptop Stand,30.25,2,0.142,60.5,51.91,False
ORD-101921,2024-12-09,CUST-7657,Consumer,North,Alex Kim,Online,Beauty,Skincare Set,77.48,2,0.219,154.96,121.02,False
ORD-101922,2024-12-09,CUST-5048,Enterprise,West,Priya Nair,In-Store,Electronics,Wireless Earbuds,57.26,8,0.147,458.08,390.74,True
ORD-101923,2024-12-09,CUST-5778,Enterprise,East,Liam O'Brien,Online,Electronics,Wireless Earbuds,57.0,8,0.202,456.0,363.89,False
ORD-101924,2024-12-09,CUST-6888,Consumer,West,Jake Chen,Online,Electronics,USB-C Hub,35.06,3,0.134,105.18,91.09,False
ORD-101925,2024-12-09,CUST-7549,Small Business,South,Maria Gomez,Marketplace,Apparel,Winter Jacket,123.91,3,0.232,371.73,285.49,False
ORD-101926,2024-12-09,CUST-8750,Small Business,North,Alex Kim,Online,Apparel,Yoga Pants,40.43,6,0.24,242.58,184.36,False
ORD-101927,2024-12-09,CUST-7292,Consumer,South,Nina Torres,In-Store,Apparel,Running Shoes,80.94,1,0.059,80.94,76.16,False
ORD-101928,2024-12-09,CUST-7017,Consumer,East,Ravi Shah,Marketplace,Beauty,Electric Shaver,86.74,3,0.218,260.22,203.49,False
ORD-101929,2024-12-09,CUST-7436,Consumer,South,Maria Gomez,Marketplace,Home & Kitchen,Cookware Set,136.21,1,0.198,136.21,109.24,False
ORD-101930,2024-12-09,CUST-6639,Consumer,West,Priya Nair,Online,Electronics,Smart Watch,200.58,8,0.216,1604.64,1258.04,False
ORD-101931,2024-12-09,CUST-8070,Enterprise,West,Priya Nair,Marketplace,Office Supplies,Monitor Arm,57.61,2,0.175,115.22,95.06,False
ORD-101932,2024-12-09,CUST-6557,Small Business,East,Emily Chen,Wholesale,Office Supplies,Notebook Set,14.86,2,0.317,29.72,20.3,False
ORD-101933,2024-12-09,CUST-7158,Consumer,Central,Tyler Brooks,In-Store,Electronics,Bluetooth Speaker,43.06,2,0.108,86.12,76.82,False
ORD-101934,2024-12-10,CUST-7009,Small Business,Central,Dana Kowalski,Marketplace,Electronics,Laptop Stand,29.74,6,0.173,178.44,147.57,False
ORD-101935,2024-12-10,CUST-5322,Consumer,Central,Marcus Webb,Marketplace,Office Supplies,Ergonomic Chair,255.28,10,0.197,2552.8,2049.9,False
ORD-101936,2024-12-10,CUST-5193,Consumer,West,Jake Chen,Marketplace,Home & Kitchen,Air Fryer,88.4,1,0.255,88.4,65.86,False
ORD-101937,2024-12-10,CUST-5090,Consumer,South,Nina Torres,Online,Home & Kitchen,Vacuum Cleaner,147.19,4,0.126,588.76,514.58,False
ORD-101938,2024-12-10,CUST-5895,Consumer,East,Liam O'Brien,Wholesale,Office Supplies,Monitor Arm,60.08,2,0.258,120.16,89.16,False
ORD-101939,2024-12-10,CUST-5665,Consumer,West,Jake Chen,Online,Electronics,Wireless Earbuds,59.98,1,0.113,59.98,53.2,False
ORD-101940,2024-12-10,CUST-6610,Small Business,North,Sam Patel,Wholesale,Apparel,Running Shoes,79.73,2,0.196,159.46,128.21,False
ORD-101941,2024-12-10,CUST-7835,Consumer,West,Jake Chen,Online,Electronics,USB-C Hub,35.05,10,0.106,350.5,313.35,False
ORD-101942,2024-12-10,CUST-6742,Small Business,East,Emily Chen,In-Store,Electronics,Smart Watch,190.95,2,0.165,381.9,318.89,False
ORD-101943,2024-12-10,CUST-5228,Consumer,North,Alex Kim,Marketplace,Apparel,Yoga Pants,39.89,1,0.294,39.89,28.16,False
ORD-101944,2024-12-10,CUST-8976,Small Business,East,Liam O'Brien,Online,Electronics,Bluetooth Speaker,47.2,5,0.201,236.0,188.56,False
ORD-101945,2024-12-10,CUST-5422,Enterprise,North,Jordan Lee,Online,Office Supplies,Desk Lamp,35.91,5,0.167,179.55,149.57,False
ORD-101946,2024-12-10,CUST-8247,Consumer,North,Alex Kim,In-Store,Electronics,Bluetooth Speaker,44.03,2,0.183,88.06,71.95,False
ORD-101947,2024-12-10,CUST-9343,Small Business,Central,Tyler Brooks,Marketplace,Electronics,USB-C Hub,35.61,1,0.194,35.61,28.7,False
ORD-101948,2024-12-11,CUST-9295,Consumer,East,Liam O'Brien,Online,Electronics,Smart Watch,196.59,3,0.15,589.77,501.3,False
ORD-101949,2024-12-11,CUST-5792,Consumer,East,Emily Chen,In-Store,Office Supplies,Monitor Arm,58.14,1,0.191,58.14,47.04,True
ORD-101950,2024-12-11,CUST-5562,Consumer,South,Maria Gomez,In-Store,Home & Kitchen,Air Fryer,92.45,2,0.131,184.9,160.68,False
ORD-101951,2024-12-11,CUST-7599,Small Business,East,Ravi Shah,Online,Home & Kitchen,Air Fryer,87.38,1,0.151,87.38,74.19,False
ORD-101952,2024-12-11,CUST-8550,Consumer,North,Sam Patel,In-Store,Home & Kitchen,Blender,51.78,2,0.14,103.56,89.06,False
ORD-101953,2024-12-11,CUST-5305,Consumer,West,Priya Nair,Online,Apparel,Winter Jacket,118.56,1,0.211,118.56,93.54,False
ORD-101954,2024-12-11,CUST-6649,Small Business,West,Jake Chen,Online,Electronics,Laptop Stand,30.76,3,0.138,92.28,79.55,False
ORD-101955,2024-12-11,CUST-5192,Enterprise,Central,Dana Kowalski,Marketplace,Beauty,Electric Shaver,87.83,1,0.144,87.83,75.18,False
ORD-101956,2024-12-11,CUST-7777,Consumer,North,Sam Patel,Marketplace,Beauty,Perfume,71.06,6,0.152,426.36,361.55,False
ORD-101957,2024-12-11,CUST-7383,Small Business,East,Ravi Shah,In-Store,Home & Kitchen,Cookware Set,126.25,10,0.137,1262.5,1089.54,True
ORD-101958,2024-12-11,CUST-8315,Enterprise,West,Sophie Zhang,Online,Home & Kitchen,Cookware Set,123.77,1,0.145,123.77,105.82,False
ORD-101959,2024-12-11,CUST-8459,Consumer,North,Alex Kim,In-Store,Beauty,Perfume,72.19,2,0.209,144.38,114.2,False
ORD-101960,2024-12-11,CUST-8870,Consumer,North,Sam Patel,Marketplace,Home & Kitchen,Vacuum Cleaner,155.33,2,0.148,310.66,264.68,False
ORD-101961,2024-12-11,CUST-6633,Consumer,West,Jake Chen,In-Store,Beauty,Skincare Set,77.84,2,0.142,155.68,133.57,False
ORD-101962,2024-12-11,CUST-6569,Small Business,West,Priya Nair,In-Store,Electronics,USB-C Hub,33.37,1,0.245,33.37,25.19,False
ORD-101963,2024-12-11,CUST-5699,Consumer,East,Ravi Shah,Wholesale,Home & Kitchen,Air Fryer,92.34,2,0.308,184.68,127.8,False
ORD-101964,2024-12-11,CUST-7312,Consumer,North,Alex Kim,In-Store,Beauty,Skincare Set,77.51,1,0.155,77.51,65.5,False
ORD-101965,2024-12-12,CUST-6173,Small Business,East,Liam O'Brien,Marketplace,Electronics,USB-C Hub,34.33,1,0.198,34.33,27.53,False
ORD-101966,2024-12-12,CUST-7060,Small Business,South,Maria Gomez,In-Store,Electronics,USB-C Hub,34.89,4,0.123,139.56,122.39,False
ORD-101967,2024-12-12,CUST-5793,Consumer,East,Ravi Shah,Online,Apparel,T-Shirt Pack,24.76,2,0.142,49.52,42.49,False
ORD-101968,2024-12-12,CUST-5047,Small Business,East,Ravi Shah,Online,Beauty,Skincare Set,74.54,1,0.183,74.54,60.9,False
ORD-101969,2024-12-12,CUST-6701,Enterprise,East,Liam O'Brien,In-Store,Electronics,USB-C Hub,36.2,1,0.169,36.2,30.08,False
ORD-101970,2024-12-12,CUST-9184,Enterprise,West,Jake Chen,In-Store,Beauty,Hair Dryer,44.62,2,0.178,89.24,73.36,False
ORD-101971,2024-12-12,CUST-8994,Small Business,West,Priya Nair,Online,Apparel,Yoga Pants,39.2,3,0.105,117.6,105.25,False
ORD-101972,2024-12-12,CUST-8539,Enterprise,East,Emily Chen,Online,Beauty,Makeup Kit,52.96,1,0.223,52.96,41.15,True
ORD-101973,2024-12-12,CUST-6872,Enterprise,North,Sam Patel,Marketplace,Office Supplies,Standing Desk,356.11,2,0.259,712.22,527.76,False
ORD-101974,2024-12-12,CUST-5101,Small Business,South,Maria Gomez,Marketplace,Apparel,Yoga Pants,38.33,8,0.166,306.64,255.74,False
ORD-101975,2024-12-12,CUST-8991,Enterprise,North,Sam Patel,In-Store,Office Supplies,Ergonomic Chair,239.02,3,0.225,717.06,555.72,False
ORD-101976,2024-12-12,CUST-7587,Small Business,East,Ravi Shah,Marketplace,Electronics,USB-C Hub,35.63,2,0.148,71.26,60.71,False
ORD-101977,2024-12-12,CUST-8249,Consumer,Central,Tyler Brooks,Online,Beauty,Electric Shaver,91.74,2,0.14,183.48,157.79,True
ORD-101978,2024-12-12,CUST-5193,Consumer,East,Ravi Shah,In-Store,Electronics,USB-C Hub,33.94,3,0.181,101.82,83.39,False
ORD-101979,2024-12-12,CUST-7018,Consumer,North,Alex Kim,In-Store,Electronics,Smart Watch,209.13,10,0.138,2091.3,1802.7,False
ORD-101980,2024-12-12,CUST-5636,Consumer,South,Nina Torres,In-Store,Apparel,Winter Jacket,123.44,1,0.125,123.44,108.01,False
ORD-101981,2024-12-12,CUST-6905,Small Business,North,Sam Patel,In-Store,Electronics,Wireless Earbuds,61.11,8,0.159,488.88,411.15,False
ORD-101982,2024-12-12,CUST-8930,Small Business,North,Sam Patel,In-Store,Office Supplies,Standing Desk,358.89,1,0.188,358.89,291.42,False
ORD-101983,2024-12-13,CUST-8338,Small Business,East,Ravi Shah,Online,Office Supplies,Monitor Arm,59.46,1,0.218,59.46,46.5,True
ORD-101984,2024-12-13,CUST-6180,Enterprise,South,Nina Torres,Online,Electronics,Wireless Earbuds,59.72,3,0.076,179.16,165.54,False
ORD-101985,2024-12-13,CUST-7665,Consumer,North,Alex Kim,Wholesale,Electronics,Wireless Earbuds,62.21,1,0.237,62.21,47.47,False
ORD-101986,2024-12-13,CUST-6079,Consumer,North,Jordan Lee,Online,Apparel,T-Shirt Pack,23.8,2,0.093,47.6,43.17,False
ORD-101987,2024-12-13,CUST-7820,Small Business,East,Emily Chen,Online,Beauty,Perfume,72.11,4,0.173,288.44,238.54,False
ORD-101988,2024-12-13,CUST-7929,Consumer,East,Ravi Shah,In-Store,Office Supplies,Monitor Arm,59.68,2,0.078,119.36,110.05,False
ORD-101989,2024-12-13,CUST-6314,Small Business,West,Jake Chen,Online,Electronics,Wireless Earbuds,59.77,1,0.181,59.77,48.95,False
ORD-101990,2024-12-13,CUST-8462,Consumer,North,Sam Patel,In-Store,Beauty,Perfume,68.77,2,0.213,137.54,108.24,False
ORD-101991,2024-12-13,CUST-5537,Small Business,West,Jake Chen,In-Store,Electronics,USB-C Hub,35.36,1,0.209,35.36,27.97,False
ORD-101992,2024-12-13,CUST-5583,Consumer,East,Ravi Shah,Online,Home & Kitchen,Vacuum Cleaner,152.62,6,0.094,915.72,829.64,False
ORD-101993,2024-12-13,CUST-6848,Consumer,South,Chris Evans,Online,Electronics,Laptop Stand,28.97,4,0.148,115.88,98.73,False
ORD-101994,2024-12-13,CUST-5304,Consumer,South,Nina Torres,Online,Home & Kitchen,Cookware Set,130.84,10,0.122,1308.4,1148.78,False
ORD-101995,2024-12-13,CUST-8003,Small Business,South,Nina Torres,In-Store,Apparel,Yoga Pants,39.85,6,0.133,239.1,207.3,False
ORD-101996,2024-12-13,CUST-7517,Consumer,East,Ravi Shah,Marketplace,Apparel,Denim Jeans,56.54,2,0.185,113.08,92.16,False
ORD-101997,2024-12-13,CUST-6997,Consumer,North,Sam Patel,Online,Office Supplies,Standing Desk,351.58,6,0.133,2109.48,1828.92,False
ORD-101998,2024-12-13,CUST-7548,Consumer,West,Priya Nair,In-Store,Apparel,Denim Jeans,54.6,3,0.155,163.8,138.41,False
ORD-101999,2024-12-13,CUST-8283,Small Business,North,Jordan Lee,Marketplace,Electronics,Wireless Earbuds,60.16,2,0.182,120.32,98.42,False
ORD-102000,2024-12-13,CUST-5411,Enterprise,East,Emily Chen,Online,Apparel,Denim Jeans,54.94,2,0.156,109.88,92.74,False
ORD-102001,2024-12-13,CUST-5520,Consumer,South,Maria Gomez,In-Store,Electronics,USB-C Hub,36.51,3,0.11,109.53,97.48,False
ORD-102002,2024-12-13,CUST-6057,Small Business,East,Ravi Shah,In-Store,Apparel,Winter Jacket,117.73,3,0.135,353.19,305.51,False
ORD-102003,2024-12-13,CUST-8324,Consumer,Central,Dana Kowalski,Marketplace,Home & Kitchen,Cookware Set,123.98,3,0.162,371.94,311.69,False
ORD-102004,2024-12-13,CUST-6202,Small Business,Central,Dana Kowalski,Marketplace,Electronics,Smart Watch,203.23,2,0.186,406.46,330.86,False
ORD-102005,2024-12-14,CUST-9366,Consumer,North,Sam Patel,Online,Home & Kitchen,Blender,50.51,4,0.179,202.04,165.87,False
ORD-102006,2024-12-14,CUST-6219,Small Business,South,Nina Torres,Online,Beauty,Hair Dryer,46.83,1,0.153,46.83,39.67,False
ORD-102007,2024-12-14,CUST-8690,Consumer,West,Sophie Zhang,In-Store,Apparel,T-Shirt Pack,24.03,4,0.207,96.12,76.22,True
ORD-102008,2024-12-14,CUST-8247,Enterprise,South,Nina Torres,Online,Beauty,Makeup Kit,55.11,4,0.112,220.44,195.75,False
ORD-102009,2024-12-14,CUST-5387,Consumer,East,Emily Chen,Online,Home & Kitchen,Cookware Set,125.45,2,0.134,250.9,217.28,False
ORD-102010,2024-12-14,CUST-6819,Enterprise,Central,Tyler Brooks,Marketplace,Beauty,Hair Dryer,44.79,1,0.203,44.79,35.7,False
ORD-102011,2024-12-14,CUST-6648,Consumer,East,Emily Chen,In-Store,Home & Kitchen,Blender,51.49,2,0.106,102.98,92.06,False
ORD-102012,2024-12-14,CUST-6097,Consumer,North,Jordan Lee,In-Store,Office Supplies,Desk Lamp,36.24,1,0.097,36.24,32.72,False
ORD-102013,2024-12-14,CUST-7364,Small Business,West,Jake Chen,Online,Home & Kitchen,Cookware Set,134.33,1,0.157,134.33,113.24,False
ORD-102014,2024-12-14,CUST-6582,Enterprise,Central,Tyler Brooks,Online,Electronics,Smart Watch,200.94,2,0.158,401.88,338.38,False
ORD-102015,2024-12-14,CUST-5784,Small Business,West,Priya Nair,Online,Office Supplies,Standing Desk,354.68,3,0.113,1064.04,943.8,False
ORD-102016,2024-12-14,CUST-6330,Consumer,South,Maria Gomez,Marketplace,Office Supplies,Notebook Set,15.07,1,0.246,15.07,11.36,False
ORD-102017,2024-12-14,CUST-5025,Enterprise,Central,Marcus Webb,Wholesale,Office Supplies,Standing Desk,352.13,1,0.235,352.13,269.38,True
ORD-102018,2024-12-14,CUST-5575,Small Business,Central,Dana Kowalski,In-Store,Home & Kitchen,Cookware Set,135.0,3,0.132,405.0,351.54,False
ORD-102019,2024-12-15,CUST-6625,Consumer,Central,Dana Kowalski,Online,Office Supplies,Monitor Arm,58.25,3,0.118,174.75,154.13,False
ORD-102020,2024-12-15,CUST-6245,Small Business,South,Nina Torres,Marketplace,Electronics,Bluetooth Speaker,44.71,1,0.154,44.71,37.82,False
ORD-102021,2024-12-15,CUST-6911,Small Business,West,Sophie Zhang,Marketplace,Electronics,USB-C Hub,35.38,1,0.216,35.38,27.74,False
ORD-102022,2024-12-15,CUST-9256,Small Business,East,Emily Chen,Wholesale,Beauty,Electric Shaver,92.38,1,0.218,92.38,72.24,False
ORD-102023,2024-12-15,CUST-5302,Small Business,North,Jordan Lee,In-Store,Apparel,Denim Jeans,56.43,6,0.145,338.58,289.49,False
ORD-102024,2024-12-15,CUST-5139,Enterprise,East,Ravi Shah,In-Store,Beauty,Electric Shaver,86.55,3,0.226,259.65,200.97,False
ORD-102025,2024-12-15,CUST-7197,Small Business,West,Jake Chen,In-Store,Home & Kitchen,Air Fryer,87.49,6,0.148,524.94,447.25,False
ORD-102026,2024-12-15,CUST-5740,Small Business,Central,Marcus Webb,Online,Beauty,Makeup Kit,57.25,3,0.184,171.75,140.15,False
ORD-102027,2024-12-15,CUST-7949,Consumer,Central,Marcus Webb,In-Store,Apparel,Denim Jeans,54.21,8,0.129,433.68,377.74,False
ORD-102028,2024-12-15,CUST-5306,Small Business,North,Alex Kim,Marketplace,Apparel,Winter Jacket,114.02,2,0.172,228.04,188.82,False
ORD-102029,2024-12-15,CUST-7603,Enterprise,East,Liam O'Brien,Marketplace,Home & Kitchen,Cookware Set,126.09,3,0.201,378.27,302.24,False
ORD-102030,2024-12-15,CUST-7018,Consumer,East,Ravi Shah,In-Store,Office Supplies,Standing Desk,366.42,3,0.16,1099.26,923.38,False
ORD-102031,2024-12-15,CUST-9256,Small Business,Central,Dana Kowalski,Marketplace,Office Supplies,Desk Lamp,34.32,1,0.183,34.32,28.04,False
ORD-102032,2024-12-15,CUST-8203,Small Business,North,Sam Patel,In-Store,Home & Kitchen,Air Fryer,91.01,1,0.136,91.01,78.63,False
ORD-102033,2024-12-15,CUST-9068,Small Business,West,Jake Chen,Online,Office Supplies,Notebook Set,15.33,1,0.219,15.33,11.97,False
ORD-102034,2024-12-15,CUST-6973,Enterprise,East,Ravi Shah,Marketplace,Home & Kitchen,Vacuum Cleaner,152.19,2,0.239,304.38,231.63,False
ORD-102035,2024-12-15,CUST-6843,Consumer,Central,Marcus Webb,In-Store,Office Supplies,Desk Lamp,34.56,2,0.132,69.12,60.0,False
ORD-102036,2024-12-15,CUST-9211,Consumer,East,Emily Chen,Marketplace,Beauty,Makeup Kit,54.61,2,0.196,109.22,87.81,False
ORD-102037,2024-12-16,CUST-5016,Consumer,East,Ravi Shah,Online,Electronics,Bluetooth Speaker,46.51,5,0.072,232.55,215.81,False
ORD-102038,2024-12-16,CUST-9306,Enterprise,Central,Dana Kowalski,Wholesale,Apparel,Yoga Pants,40.64,5,0.211,203.2,160.32,False
ORD-102039,2024-12-16,CUST-6756,Consumer,West,Priya Nair,In-Store,Home & Kitchen,Blender,47.61,8,0.147,380.88,324.89,False
ORD-102040,2024-12-16,CUST-7905,Enterprise,North,Alex Kim,In-Store,Apparel,Yoga Pants,38.8,3,0.108,116.4,103.83,False
ORD-102041,2024-12-16,CUST-8883,Consumer,North,Alex Kim,Wholesale,Beauty,Electric Shaver,88.07,2,0.293,176.14,124.53,False
ORD-102042,2024-12-16,CUST-7048,Consumer,West,Sophie Zhang,Wholesale,Home & Kitchen,Vacuum Cleaner,147.97,2,0.319,295.94,201.54,False
ORD-102043,2024-12-16,CUST-5312,Consumer,South,Nina Torres,In-Store,Electronics,Laptop Stand,30.22,2,0.189,60.44,49.02,False
ORD-102044,2024-12-16,CUST-7838,Small Business,West,Sophie Zhang,Online,Office Supplies,Standing Desk,345.32,2,0.215,690.64,542.15,False
ORD-102045,2024-12-16,CUST-5590,Consumer,West,Priya Nair,Wholesale,Apparel,Denim Jeans,56.78,2,0.233,113.56,87.1,False
